content,rating
적당히 무난무난합니다. 약간 유분감은 있는데 로션이니까 이정도는 뭐.. 수분감 꽤 있고 편하게 쓰기 좋았네요. 근데 계속 쓰다보니 뭔가 향은 또 점점 지겨워지고..,4
"무난하고 좋은것 같아요 촉촉하고 피부에 착 달라붙는 느낌이에욤 가성비도 괜찮고용",4
가격 착하고 촉촉하고 무난한거 같아요 ㅋㅋ 토너와 함께 잘 사용하고 있음,4
"보습라인이라 그런지 확실히 건조함은 없네요
수분이아닌 유분느낌이 나구
특히 건성분들이 쓰기 좋으실거 같아요
순한편이구 트러블도 없어서 지금도 무난하게 잘 사용중입니다~!",4
무겁고... 저한테는 좀 무거웠어요 ㅠㅠ 기름지다는 표현은 좀 안맞는데 약간 기름진 것처럼 피부가 유분 광이 도는 느낌이었습니다 제품이 영양이 많아서 저한테는 너무 과다한 영양인가봐요ㅠㅠ,3
세통? 네통째 쓰고 있습니다. 가볍고 촉촉해서 좋아요!,5
"세통 째 쓰고 있어요!
수부지인데 자극없이 무난한 로션인 것 같아요.
막 드라마틱한 효과는 없는데 트러블이 잘 나는 피부라 트러블 없는 것 만으로도 잘 쓰고 있어요",3
보습력 발림성 유수분발란스 가격 모두 좋았음!!  그치만 처음에 쓸 때 향이 엄청 진해서 당황스러웠음.... 이젠 적응돼서 괜찮지만 처음엔 좀 당황스러울수도ㅎㅎ 남자친구도 사주고 잘쓰는중!,5
글쎄요.... 저는 이거 쓰고 왜 로드샵과 백화점이 다른건지 처음 깨달았는데... 좋다고는 하지만  딱 지금의 피부만큼 유지시키는 ...? 끈적임 없는데 왠지모를 텆텁함? 갑갑함? 있어요 ㅠㅠㅠㅠ 그냥 쏘쏘에여.. 알바비 들어오기전에 임시방편으로 가끔 쓰네요..,3
좋아요  토너,4
"일단 끈적임 없어서 젤좋음 ㅎㅎ
바르자마자 흡수 쫙쫙 
향이없어서 이거뭐지
하는 분들도 있을꺼지만  전 향없는거 많이써서
괜찮네여  아무거나 못쓰는데 조으미!
행사가격으로 싸면 저렴하게 득템
하지만 제형이 묽어서 싫어하시는 분도 있을꺼 같아영ㅠㅠ 하지만 저는 만족!!",4
"성분 좋고 촉촉하길래 무난무난하게 쓸 것 같아서 구매했는데, 역시나 괜찮습니다. 겨울에는 좀 극건성까지 가는 편이라 코 옆 각질도 뜨고 피부가 좀 따가워지는 편인데, 이 제품을 바르면 순하게 촉촉해집니다.
신기한 게, 보통 촉촉한 제품들이 쫀쫀한 제형인데 이 제품은 흐물흐물한 에센스같은 제형인데도 꽤나 촉촉해요. 
겨울에는 지성분들도 잘 쓰실 수 있을 것 같고, 여름에는 극건성분들이 쓰시는 게 좋을 것 같습니다.",4
한참 피부 뒤집어졌을 때 쓰기 시작해서 오랫동안 쓰고 있는데 이것만큼 안심하고 쓰는 기초제품 없는거 같아요. 피부과에서 AC케어 한번 받고나면 피부 되게 예민해 지는데 이거 바르면 괜찮아지더라구요.,5
"피지오겔은 정말로 피부를 쫀!쫀!쫀득!하게 잡아주는 것 같아요.
저와 언니 둘 다 지성인데, 전 지성인데도 뭔가 꾸덕하게 기초 하는 걸 좋아해서 피지오겔 잘 맞고 좋았는데 언니는 약간 기름기 도는 것 같다고도 했어요. 자기가 좋아하는 스타일에 따라 호불호가 좀 갈릴 것 같긴 해요.
정말로 쫀쫀 꾸덕한 편이라, 화장 전 기초보다는 자기 전에 바르기에 더 적합한 제품 같아요. 개인적으로는 피부가 민감한 편인데도 자극도 거의 없고 잘 맞았어요.",4
"건성, 민감성한테는 아주 좋은데 지성한테는 좀 기름질듯 해유",4
"친구 추천으로 사용해봤는데 역시
사람마다 다 다르다고 저한테는 별로였어요!
흡수력이 빠르지도 않고 오히려 안좋은편

피부위에서 겉도는 느낌이 강하고 뭔지모르게
답답한느낌? 간질간질한 그런느낌이 들더라구요

개인적인 사용후기지만 좋다는 사람들도 많으니까
꼭 샘플 체험해보고 구매하시길바랄게요!",2
"피지오겔은 무난한 제품이지만
바르거 다면 당겨요ㅜㅜ",4
"작년 겨울쯤에 구매해서 써봤는데 너무 별로에요. ㅠㅠ 제가 수부지라서 그런지는 몰라도 바르면 피부에서 겉돌고, 그나마 흡수시키려면 계속 두들겨 줘야해요. 그리고 잘 때도 계속 피부에서 겉도니까 아침에 일어나면 먼지란 먼지는 다 붙어있는 것 같고, 완전 기름져 있어요. 그래도 장점이 있다면 보습감이랑 피부결이 매끈해지는거?",2
"피부 유연화에 좋은것 같아요
흡수 속도가 느리긴 하지만
편안해서 좋아요
피부상태 생각안하고
아무때나 바를 수 있어요",4
"음..일단 건성 분들 평이너무 좋아서 믿고 구매했습니다
 온라인 올리브영에서 할인 할때 삿구요 저는
기 초제품이 다브랜드가 달라요  토니모리 모찌토너 바르고 피지오겔 로션만 발랏을때는  뭔가 더 건조해지는 느낌이엿어여...저는  로션이 날라가는 기분이랄까..? 전혀 보습이 되지않드라고요  그러고나서  듀이트리 세럼 크림이와서 이제는  모찌토너 바르고 듀이트리
제품만 발라여... 말그대로 피지오겔 로션에는 손이 잘 안갑니다...너무 기대했는지 ... 피지오겔 크림도 사려햇는데로션 써보고 거릅니다..물론 재구매 의사 없구요",2
"아침 기초로 발라주고 있는데,
복합성이고 겨울철이라 많이 무겁지 않고 딱 좋아요.
여름에는 발라보지 못했지만 땀이 많아서 번들거릴것같기도 합니다~.
건성이신분들은 페이셜 크림 제품도 좋아요.
성분도 순하고 트러블도 없었어요",4
냄새도 보습력도 그냥 무난한테 안좋은것도 아니라서 전혀 건조하지않고 촉촉함,4
정말 무난~ 하게쓰기좋아요! 저는 수부지라 여름봄에는 한두번 겹쳐발라서 쓰고 화장할때도 안떠서 좋은데 겨울에는 너무가벼워서 잘 안쓰고 있어요,4
무난하게 쓰기 좋은 로션이구요 겨울엔 진짜 다른거 못쓰겠더라구요. 크림이랑 같이 사용중인데 겨울에는 다른거 못쓰겠어요. 순하고 트러블안나고 좋습니다!,5
"순하다고해서 써봤는데 순하긴하데용
개인적으로 냄새가 별로ㅠ
바를때는 촉촉한 느낌이 들지만 좀 지나면 건조한 느낌이들어서 ㅠ",3
"수분 되게 많은 것 같아요 
수분 채우기에 좋은 것 같아요!",4
페이스보다도 바디에 좋아요 부드럽게 바를수있고 유수분 촉촉 흡수도 빨라요 성분은 당연하고,5
"로션인탓에 약간 유분기많음
화장할때 이거 바르고 유분기많이도니 살짝 날린 다음에 화장하는데 진짜 거의 오전까지을  히터앞에서 버텨요ㅜㅜ개조음 자기전에 듬뿍 올리고 자면 담날에 두부가 되있음
성분순하고 뭐올라온적 없었고 민감성인 사람에겐 거의 대표템.이었다가 제가 3통 비울때쯤 유리아쥬 크림을 만났어용..피지오겔보다 유분많지 않아서 갈아타버림..",4
모이스쳐 라서 그런지 저에겐 약간 기름이 생기더라구요....그래도 보습력 굿,4
밤에 많이 바르고 자면 담날 아침에 피부가 좋아진 느낌이 듭니다. 저는 아침 저녁 양조절해서 바르는데 순하다보니 막 바르기에 좋은 아이템입니다.,5
"아토피 피부에도 순한 제품인건 확실한데, 제가 사용하기에는 좀 건조했어요! 바르고 나서 얼마 지나지않아 수분이 증발해버리는 느낌 ㅠㅠ",3
제품은 좋은데 베이스로는 건조한것 같아요. 제가 극건성인데 바를때는 부드럽고 유분이 있게 발리다가 메이크업하고 얼마있다가 증발하는 것같아요. 제품은 위생적으로 사용할 수있고 향도 무난하고 건조하지 않아서 좋아요,4
"약간 로션이라서 기름이 조금 생김. 그래도 보습력은 둘다 좋음",4
건성분들은 이거 하나만 발라도 안건조합니다 성분도좋네요,4
스트레스 받으면 피부 뒤집혀졌다? 그럼 이거 듬뿍 바르고 자면 가라앉아서 전 이거 매우 좋아요,5
"생김새는 니조랄을 바르는 느낌이 퐉 들긴하지만ㅋㅋ
제품자체는 순한느낌에 보습력도 좋음
유분기가 있긴하지만 과하지않아서 그리 무겁진 않음
지성인들은 유분기때문에 얇게 펴발라야할듯
그래도 건조해지면 꾸준히 찾게되는 템",4
"민감건성이 저에겐 거의 유일하게 문제없이 건조함을 잡아주는 제품이예요
베이스에 영향도 거의 없어 아침에도 사용해요",5
요즘 피부 뒤집어져서 예~전에 글로우픽에서 받은 피지오겔 샘플 그냥 한번 써봤는데  진짜 바르고 잔 다음날 피부에서 광나고 피부톤정리되고  진정되고 이렇게까지 눈에띄게 피부가 좋아진 화장품은 처음봄 그래서 당장 본품사서 바르고있음 증말 최고,5
"제 피부가 지성중성 복합성이라 그런지 
저는 잘 안맞는것 같았어요
너무 기름지는 느낌이라
화장도 잘 안먹고
얼굴에 좁쌀 여드름도 나서
좀 더 가벼운 제품으로 갈아탔습니다 ㅜㅜ",2
"안좋은 성분이 하나도 없어서 그런지
제일 손이 많이 가는 로션이에요.
수분감도 좋고 적당한 유분감도 느껴지고
자극적이지 않아 좋아요!
다만 저는 이걸 두 통 정도 사용했는데
볼에 약간 홍조가 생겨서 인터넷 찾아보니까
저같은 분들이 가끔 있으시더라구요ㅠㅠ
제가 열이 많아서 그런 거일 수도 있는데
여름에는 열 많으시면 피부를 차갑게 해서 사용해보세요!",4
"하다라보 스킨이랑 같이 사용하는데
둘다 순하고 두개같이바르면 쫀쫀해샤 화장 잘먹고
좋습니다 ",5
"저도 좋아하고 남자친구도 좋아하는
순한 로션이에요
아기도 쓸 수 있을 만큼 순하다는 말에
무난하게 선물용으로도 마니 사요
영양감 많고 기름지지만 불쾌한 느낌은 아니구
무향 비스무리한 냄새도 좋아요
겨울용으로 더 추천하고
피지오겔이야 뭐 유명하니까ㅎㅎ
이젠 마트에서도 팔더라구요",4
"치질 때문에 고생중인데, 조금씩 발라주면 좋다.",3
"묽은 제형에 발림성도 좋은편 ! 
자극없고 적당히 유분기도 있어서 
피부가 건조할때 사용하기 좋구요
크림 전단계나 크림 사용후 좀 당긴다 싶을때 
덧발라도 밀리거나 겉돌지않아서 좋네용 ~",4
건성이지만 이거쓰면 번들번들하고 얼굴에 기름있는기분..? 뭔가 흡수되서 촉촉한게 아니라 겉도는느낌이어서 손이 잘안가는 제품이에요ㅠㅠ 근데 또 주변 사람들보면 잘쓰는사람은 정말 잘써서 케바케가 심한제품인거같아요! 혹시 기회가 된다면 사기전에 미리 발라보고 사는거 추천드려요!!,2
이거 쓰고 여드름 겁나많이 줄어들었어요,5
"저 같은 분 또 계신지 모르겠는데.. 건성인데도 크림류 바르면 트러블 올라와서 수분크림도 잘 못쓰는데 피지오겔이니까, 거기다 로션이니까 싶어 구입해봤지만 역시나 트러블 올라옴. 건조한 다리에나 바르고 있습니다ㅜㅜ",2
유분기가 꽤 있는 느낌이라 건조할때 바고 자르는 용도로 적합합니다,3
저는 넘넘 잘쓰는 중이에요..그치만 여름에 사용하면 큰일나요!! 찬바람 불어올때쯤 꺼내서 바르고 잡니다  주로 저녁에 바르고 자는 편인데 몇통째 사용하는지 모르겠어요! 민감성 피부에도 추천추천!!,5
역시 유해성분 0이라서 그런지 트러블 없구요 중건성인데 헤비하지 않게 촉촉해서 좋아요 다써가는데 또 구매할겁니다!,5
"워낙 유명템이고 좋다니까 사봤는데
복합성이지만 가을겨울철에는 건조해져서 발랐더니
무거워요!! 다음날 빨리 세수하고싶은 그런 유분감입다
하지만 발림성도 좋고 순해서 쏘쏘~",3
무향이고 성분 좋아서 좋아요,5
평 극찬일줄 알았는데... ..진짜 인생템인데 왜이래..묽은데 보습짱이고 ㅜㅜ 걍 사요 후회안해ㅜㅜ,5
"아래에 딱 공감가는 리뷰가 있네요. 저도 로션보다는 크림이 좋은 것같습니다. 로션이 묽은데 유분기가 더 많은지 흡수가 상대적으로 느렸어요. 그래서 손이 조금 덜 가요. (저는 평소 유분기를 많이 좋아하지 않는 편입니다)
 그치만 피지오겔답게 순하고 피부가 놀랄 일 없는 건 좋습니다.",4
발림성도 너무좋고 내 피부에 이로션의 유수분밸런스가 딱 이상적임 화장대에 바를거 천지인데 오늘 뭐 바르지 하다보면 이걸로 손이 제일 많이감.,5
요즘 같은 환절기에 피부 유수분 밸런스 깨지고 컨디션 안 좋을 때 가볍게 하나만 발라주기에 좋은 로션임 아예 욕실에 두고 세안 후에 토너로 닦아내고 이거 하나만 발라주면 가볍지만 속당김 없이 피부가 편안한 느낌이라서 좋음 피부과 의사 선생님도 추천해 준 제품이라 마음놓고 씀ㅋㅋㅋ 한겨울에 하나만 사용하기는 무리지만 피부가 좀 쉬어야 될 때는 꼭 찾게되는 제품 중 하나임,5
"로션도 좋긴한데 저는 로션보다 크림이 더 좋은거같아요
로션은 크림보다 덜 흡수되는 느낌을 받앗어서! 재구매 하진 않았습니당",4
"넘 좋아요ㅋㅋㅋㅋ
피부 안당기고 넘 촉촉해요ㅋㅋㅋㅋㅋ",5
피지오겔은 진짜 무난하게 매일 바를 수 있어서 좋아요. 보습력이 강하진 않지만 순해요. 믿고 바르는 피지오겔.,4
"처음에 냄새가이상했는데 이제는 적응됐어요!
생각보다 기름지지않아요.
처음에 유분이 많은 듯 싶지만 두드리고 흡수되면 싹 흡수되고 보호막??처럼 안에 수분이 들어간느낌??이에요.
복합성인데 겨울에는 좀 건조해서 크림이랑 같이 발라야해요ㅜ",5
이거 쓰고 크림 로션 유목생활 청산했네요..,5
민감성에게 매우매우 비추,1
저는 이거 피구 컨디션안좋은날 치료차원에서 발라주는 로션이에요.. 화장전에 발라도되고 넘좋아요,5
"샘플이 이거였나.. 이런 라인의 로션이였는데
자기전에 바르고 자는데 너무 기름지고 간지럽고ㅜㅜ",2
피부가 많이 민감해서 아무거나 못 쓰는데 이건 쭉 잘 쓰고 있어요,5
"피부에 저자극이라서 매일 바르고 다녀요.그리고 약간 묽은 체형우로 피부에 흡수도 잘됬구요!
근데 처음 썼을 때 냄새가 너무 크레파스 향이라서 계속 안쓸줄 알았는데 두 통채 사용중이라는 ㅋㅎㅋㅎ",4
